graph,alpha_log2,eps_log2,alpha,eps,n,edges,status,triv,lvl0_over_eps,W_push,W_WY,W_target,E_expansions,tightenings,winner,ratio_to_target,err_push_over_eps,err_wy_over_eps,push_maxrd_over_eps,const_push,const_wy,wy_S,wy_volS,wy_nnzlu,wy_C_adj,wy_R_adj,wy_C_rec,wy_C_resp,push_C_adj,push_R_adj,n_push,wall_push,wall_wy
spider2,-11,-9,0.00048828125,0.001953125,274,273,ok,0,3.773656673301056,210261,31095,23170.475005920787,43,5,WY,1.3420096045529601,0.7971707825910546,0.7098219633378164,0.9423337981988822,0.20052051544189453,0.11861801147460938,112,225,446,225,243,4449,26178,291,209970,104505,0.001,0.019
spider2,-11,-10,0.00048828125,0.0009765625,547,546,ok,0,3.773656673301089,420522,61932,46340.950011841574,43,5,WY,1.336442174452065,0.7971707825910821,0.7098219633378228,0.9423337981988837,0.20052051544189453,0.059062957763671875,223,450,890,450,486,8898,52098,582,419940,207759,0.002,0.023
spider2,-11,-11,0.00048828125,0.00048828125,1002,1001,ok,0,4.116716370873851,864589,125769,92681.90002368315,45,5,WY,1.3569963495338577,0.8007411454738889,0.710088720284676,0.9219388529006096,0.20613408088684082,0.029985666275024414,430,869,1718,869,935,18095,105870,1111,863478,426233,0.004,0.023
spider2,-11,-12,0.00048828125,0.000244140625,2094,2093,ok,0,3.937728702574988,1711338,249676,185363.8000473663,44,5,WY,1.3469512382471653,0.7958731452082413,0.709256571011948,0.9202343193864433,0.20400738716125488,0.01488184928894043,875,1771,3498,1771,1909,35972,210024,2277,1709061,841977,0.007,0.027
spider2,-11,-13,0.00048828125,0.0001220703125,4096,4095,ok,0,4.02523378485444,3388185,488874,370727.6000947326,44,5,WY,1.318687898810548,0.8123028205528184,0.7250178281455486,0.9691631043614466,0.20195156335830688,0.007284790277481079,1711,3465,6842,3465,3735,70470,411204,4455,3383730,1666121,0.014,0.05
spider2,-12,-3,0.000244140625,0.125,257,256,ok,1,0.06254191958664355,16,12,512.0,1,0,WY,0.0234375,0.060291883242788655,0.06061886313711324,0.9600223092702485,0.00048828125,0.1875,1,2,2,2,2,2,6,6,10,8,0.0,0.0
spider2,-12,-4,0.000244140625,0.0625,257,256,ok,1,0.1250838391732871,128,12,1024.0,1,0,WY,0.01171875,0.11612433771548741,0.12123772627422648,0.939049129695499,0.001953125,0.046875,1,2,2,2,2,2,6,14,114,64,0.0,0.0
spider2,-12,-5,0.000244140625,0.03125,257,256,ok,1,0.2501676783465742,966,12,2048.0,1,0,WY,0.005859375,0.21551154713619008,0.24247545254845296,0.9340698602913222,0.0073699951171875,0.01171875,1,2,2,2,2,2,6,34,932,483,0.0,0.0
spider2,-12,-6,0.000244140625,0.015625,257,256,ok,1,0.5003353566931484,6168,12,4096.0,1,0,WY,0.0029296875,0.37389795769527767,0.4849509050969059,0.9653429641566305,0.023529052734375,0.0029296875,1,2,2,2,2,2,6,62,6106,3084,0.0,0.0
spider2,-12,-7,0.000244140625,0.0078125,257,256,ok,0,1.0006707133862969,36626,12,8192.0,1,0,WY,0.00146484375,0.5620615691730246,0.9699018101938118,0.9397610609626827,0.06985855102539062,0.000732421875,1,2,2,2,2,2,6,118,36508,18313,0.0,0.001
spider2,-12,-8,0.000244140625,0.00390625,257,256,ok,0,2.0013414267725937,148166,26028,16384.0,49,6,WY,1.588623046875,0.7222675911034342,0.5244204486053435,0.9575696376446834,0.14130210876464844,0.39715576171875,85,170,338,170,182,3710,21966,194,147972,74083,0.001,0.02
spider2,-12,-9,0.000244140625,0.001953125,257,256,ok,0,4.0026828535451875,416506,64214,32768.0,73,6,WY,1.95965576171875,0.8221704964880212,0.5038659121797707,0.9870762496580249,0.19860553741455078,0.24495697021484375,133,266,530,266,280,9158,54510,278,416228,208253,0.003,0.035
spider2,-12,-10,0.000244140625,0.0009765625,513,512,ok,0,4.002682853545255,833012,127990,65536.0,73,6,WY,1.952972412109375,0.8221704964880869,0.5038659121797794,0.9870762496580254,0.19860553741455078,0.12206077575683594,265,532,1058,532,560,18316,108582,556,832456,413945,0.005,0.039
spider2,-12,-11,0.000244140625,0.00048828125,1025,1024,ok,0,4.002682853545217,1666024,255542,131072.0,73,6,WY,1.9496307373046875,0.8221704964880523,0.5038659121797743,0.9870762496580233,0.19860553741455078,0.060925960540771484,529,1064,2114,1064,1120,36632,216726,1112,1664912,825329,0.007,0.033
spider2,-12,-12,0.000244140625,0.000244140625,2049,2048,ok,0,4.002682853545261,3332048,510646,262144.0,73,6,WY,1.9479598999023438,0.8221704964880936,0.5038659121797805,0.9870762496580265,0.19860553741455078,0.03043687343597412,1057,2128,4226,2128,2240,73264,433014,2224,3329824,1648097,0.015,0.048
spider2,-12,-13,0.000244140625,0.0001220703125,4097,4096,ok,0,4.002682853545204,6664096,1020854,524288.0,73,6,WY,1.9471244812011719,0.8221704964880403,0.5038659121797731,0.9870762496580248,0.19860553741455078,0.015211910009384155,2113,4256,8450,4256,4480,146528,865590,4448,6659648,3293633,0.029,0.077
spider2,-13,-3,0.0001220703125,0.125,363,362,ok,1,0.04422385046253843,16,12,724.0773439350246,1,0,WY,0.01657281518405971,0.04309867354478579,0.04325796689532139,0.9604798204890133,0.000244140625,0.1875,1,2,2,2,2,2,6,6,10,8,0.0,0.0
spider2,-13,-4,0.0001220703125,0.0625,363,362,ok,1,0.08844770092507687,170,12,1448.1546878700492,1,0,WY,0.008286407592029855,0.0835283189490603,0.08651593379064278,0.8720880184584187,0.0012969970703125,0.046875,1,2,2,2,2,2,6,18,152,85,0.0,0.0
spider2,-13,-5,0.0001220703125,0.03125,363,362,ok,1,0.17689540185015373,966,12,2896.3093757400984,1,0,WY,0.004143203796014927,0.15952350725979944,0.17303186758128555,0.9413018573579381,0.00368499755859375,0.01171875,1,2,2,2,2,2,6,34,932,483,0.0,0.0
spider2,-13,-6,0.0001220703125,0.015625,363,362,ok,1,0.35379080370030747,6562,12,5792.618751480197,1,0,WY,0.0020716018980074637,0.2887590711817748,0.3460637351625711,0.9738837080181453,0.012516021728515625,0.0029296875,1,2,2,2,2,2,6,66,6496,3281,0.0,0.0
spider2,-13,-7,0.0001220703125,0.0078125,363,362,ok,1,0.7075816074006149,41938,12,11585.237502960394,1,0,WY,0.0010358009490037319,0.47239863507712776,0.6921274703251422,0.9909842425389468,0.03999519348144531,0.000732421875,1,2,2,2,2,2,6,122,41816,20969,0.0,0.0
spider2,-13,-8,0.0001220703125,0.00390625,363,362,ok,0,1.4151632148012299,210690,50586,23170.475005920787,67,7,WY,2.183209450262616,0.6583849494199664,0.3774858690142005,0.9862409460606669,0.1004648208618164,0.771881103515625,119,238,474,238,252,7214,42882,214,210476,105345,0.001,0.038
spider2,-13,-9,0.0001220703125,0.001953125,363,362,ok,0,2.8303264296024597,727472,50576,46340.950011841574,66,6,WY,1.091388933266932,0.7807934753612062,0.754971738028401,0.9620059672205932,0.17344284057617188,0.19293212890625,119,238,474,238,250,7212,42876,334,727138,363736,0.004,0.031
spider2,-13,-10,0.0001220703125,0.0009765625,544,543,ok,0,3.7737685728033568,1633173,119664,92681.90002368315,81,6,WY,1.2911258829331518,0.8159099762398156,0.7258455929332605,0.9713980968464487,0.19468939304351807,0.1141204833984375,223,447,890,447,468,17103,101646,579,1632594,814139,0.008,0.03
spider2,-13,-11,0.0001220703125,0.00048828125,1087,1086,ok,0,3.7737685728033568,3266346,238842,185363.8000473663,81,6,WY,1.288504011780986,0.8159099762398152,0.7258455929332539,0.9713980968464497,0.19468939304351807,0.05694437026977539,445,894,1778,894,936,34206,202806,1158,3265188,1623383,0.014,0.039
spider2,-13,-12,0.0001220703125,0.000244140625,1992,1991,ok,0,4.116838443058132,6725224,485764,370727.6000947326,85,6,WY,1.3102989900829396,0.8203443680778153,0.7261267651377377,0.9533187660087469,0.20042729377746582,0.02895379066467285,859,1727,3434,1727,1804,69619,412614,2211,6723013,3338906,0.03,0.053
spider2,-13,-13,0.0001220703125,0.0001220703125,4164,4163,ok,0,3.9378454672731142,13306926,964014,741455.2001894652,83,6,WY,1.3001648646521922,0.8147660300366844,0.7252716205794133,0.9483729273583663,0.19828864932060242,0.014364928007125854,1749,3519,6994,3519,3680,138253,818562,4531,13302395,6599913,0.057,0.071
spider2,-14,-3,6.103515625e-05,0.125,513,512,ok,1,0.031270970035383906,16,12,1024.0,1,0,WY,0.01171875,0.030708341884467385,0.030786476471327942,0.9607086392052082,0.0001220703125,0.1875,1,2,2,2,2,2,6,6,10,8,0.0,0.0
spider2,-14,-4,6.103515625e-05,0.0625,513,512,ok,1,0.06254194007076781,170,12,2048.0,1,0,WY,0.005859375,0.06008127538666648,0.061572952942655884,0.8727658071434272,0.00064849853515625,0.046875,1,2,2,2,2,2,6,18,152,85,0.0,0.0
spider2,-14,-5,6.103515625e-05,0.03125,513,512,ok,1,0.12508388014153562,952,12,4096.0,1,0,WY,0.0029296875,0.11645141305192565,0.12314590588531177,0.9632387877137251,0.0018157958984375,0.01171875,1,2,2,2,2,2,6,34,918,476,0.0,0.0
spider2,-14,-6,6.103515625e-05,0.015625,513,512,ok,1,0.25016776028307125,7158,12,8192.0,1,0,WY,0.00146484375,0.2163442549086098,0.24629181177062354,0.9379288553964629,0.0068264007568359375,0.0029296875,1,2,2,2,2,2,6,66,7092,3579,0.0,0.0
spider2,-14,-7,6.103515625e-05,0.0078125,513,512,ok,1,0.5003355205661425,48352,12,16384.0,1,0,WY,0.000732421875,0.37475544365829805,0.4925836235412471,0.9509971501047395,0.0230560302734375,0.000732421875,1,2,2,2,2,2,6,130,48222,24176,0.0,0.0
spider2,-14,-8,6.103515625e-05,0.00390625,513,512,ok,0,1.000671041132285,275600,12,32768.0,1,0,WY,0.0003662109375,0.570634173355234,0.9851672470824941,0.976183585387495,0.06570816040039062,0.00018310546875,1,2,2,2,2,2,6,234,275366,137800,0.002,0.0
spider2,-14,-9,6.103515625e-05,0.001953125,513,512,ok,0,2.00134208226457,1156284,101386,65536.0,92,7,WY,1.547027587890625,0.7299794327812756,0.5326432774053965,0.961200323789466,0.13783979415893555,0.38675689697265625,169,338,674,338,352,14464,86232,386,1155898,578142,0.005,0.032
spider2,-14,-10,6.103515625e-05,0.0009765625,513,512,ok,0,4.00268416452914,3283098,250332,131072.0,140,7,WY,1.909881591796875,0.8297292689420184,0.511528496125158,0.9885841391602959,0.1956878900527954,0.23873519897460938,265,530,1058,530,546,35728,213528,558,3282540,1641549,0.015,0.051
spider2,-14,-11,6.103515625e-05,0.00048828125,1025,1024,ok,0,4.002684164529053,6566196,499824,262144.0,140,7,WY,1.90667724609375,0.8297292689419296,0.5115284961251055,0.9885841391602945,0.1956878900527954,0.11916732788085938,529,1060,2114,1060,1092,71456,426216,1116,6565080,3272933,0.03,0.065
spider2,-14,-12,6.103515625e-05,0.000244140625,2049,2048,ok,0,4.002684164529022,13132392,998808,524288.0,140,7,WY,1.9050750732421875,0.8297292689419007,0.5115284961251015,0.9885841391602928,0.1956878900527954,0.05953359603881836,1057,2120,4226,2120,2184,142912,851592,2232,13130160,6535701,0.059,0.084
spider2,-14,-13,6.103515625e-05,0.0001220703125,4097,4096,ok,0,4.0026841645290805,26264784,1996776,1048576.0,140,7,WY,1.9042739868164062,0.8297292689419584,0.5115284961251093,0.9885841391602948,0.1956878900527954,0.029754281044006348,2113,4240,8450,4240,4368,285824,1702344,4464,26260320,13061237,0.13,0.138
star,-2,-3,0.25,0.125,3,2,ok,0,2.5000000000000004,10,48,16.0,2,0,push,0.625,0.7910156250000002,3.14018491736755e-16,0.9788818359375,0.3125,0.75,3,4,10,4,2,6,36,4,6,7,0.0,0.001
star,-2,-4,0.25,0.0625,5,4,ok,0,2.5,20,84,32.0,2,0,push,0.625,0.7910156250000002,2.220446049250313e-16,0.9788818359375,0.3125,0.328125,5,8,18,8,4,12,60,8,12,11,0.0,0.001
star,-2,-5,0.25,0.03125,9,8,ok,0,2.499999999999999,40,156,64.0,2,0,push,0.625,0.791015625,4.440892098500626e-16,0.9788818359375,0.3125,0.15234375,9,16,34,16,8,24,108,16,24,19,0.0,0.001
star,-2,-6,0.25,0.015625,17,16,ok,0,2.5,80,300,128.0,2,0,push,0.625,0.7910156250000009,1.3322676295501878e-15,0.9788818359375,0.3125,0.0732421875,17,32,66,32,16,48,204,32,48,35,0.0,0.001
star,-2,-7,0.25,0.0078125,33,32,ok,0,2.5,160,588,256.0,2,0,push,0.625,0.7910156250000022,2.4424906541753444e-15,0.9788818359375,0.3125,0.035888671875,33,64,130,64,32,96,396,64,96,67,0.0,0.001
star,-2,-8,0.25,0.00390625,65,64,ok,0,2.5,320,1164,512.0,2,0,push,0.625,0.7910156250000049,7.993605777301127e-15,0.9788818359375,0.3125,0.01776123046875,65,128,258,128,64,192,780,128,192,131,0.0,0.001
star,-2,-9,0.25,0.001953125,129,128,ok,0,2.4999999999999836,640,2316,1024.0,2,0,push,0.625,0.79101562499999,3.454203409104305e-15,0.9788818359375,0.3125,0.0088348388671875,129,256,514,256,128,384,1548,256,384,259,0.0,0.002
star,-2,-10,0.25,0.0009765625,257,256,ok,0,2.499999999999966,1280,4620,2048.0,2,0,push,0.625,0.7910156249999796,2.220446049250313e-16,0.9788818359375,0.3125,0.004405975341796875,257,512,1026,512,256,768,3084,512,768,515,0.0,0.003
star,-2,-11,0.25,0.00048828125,513,512,ok,0,2.5000000000000635,2560,9228,4096.0,2,0,push,0.625,0.791015625000038,3.14018491736755e-15,0.9788818359375,0.3125,0.0022001266479492188,513,1024,2050,1024,512,1536,6156,1024,1536,1027,0.0,0.005
star,-2,-12,0.25,0.000244140625,1025,1024,ok,0,2.5000000000001408,5120,18444,8192.0,2,0,push,0.625,0.7910156250000846,0.0,0.9788818359375,0.3125,0.0010993480682373047,1025,2048,4098,2048,1024,3072,12300,2048,3072,2051,0.0,0.011
star,-2,-13,0.25,0.0001220703125,2049,2048,ok,0,2.499999999999747,10240,36876,16384.0,2,0,push,0.625,0.7910156249998481,3.454203409104305e-15,0.9788818359375,0.3125,0.0005494952201843262,2049,4096,8194,4096,2048,6144,24588,4096,6144,4099,0.0,0.019
star,-3,-3,0.125,0.125,3,2,ok,0,2.2499999999999987,22,58,22.62741699796952,3,1,push,0.9722718241315029,0.7670192834411849,3.14018491736755e-16,0.9937531789307741,0.34375,0.90625,3,4,10,4,4,8,42,4,18,16,0.0,0.001
star,-3,-4,0.125,0.0625,5,4,ok,0,2.2499999999999996,44,98,45.25483399593904,3,1,push,0.9722718241315029,0.7670192834411858,6.661338147750939e-16,0.9937531789307741,0.34375,0.3828125,5,8,18,8,8,16,66,8,36,26,0.0,0.001
star,-3,-5,0.125,0.03125,9,8,ok,0,2.2499999999999982,88,178,90.50966799187808,3,1,push,0.9722718241315029,0.7670192834411851,4.440892098500626e-16,0.9937531789307741,0.34375,0.173828125,9,16,34,16,16,32,114,16,72,46,0.0,0.001
star,-3,-6,0.125,0.015625,17,16,ok,0,2.25,176,338,181.01933598375615,3,1,push,0.9722718241315029,0.7670192834411862,8.881784197001252e-16,0.9937531789307741,0.34375,0.08251953125,17,32,66,32,32,64,210,32,144,86,0.0,0.001
star,-3,-7,0.125,0.0078125,33,32,ok,0,2.249999999999998,352,658,362.0386719675123,3,1,push,0.9722718241315029,0.7670192834411858,4.440892098500626e-15,0.9937531789307741,0.34375,0.0401611328125,33,64,130,64,64,128,402,64,288,166,0.0,0.001
star,-3,-8,0.125,0.00390625,65,64,ok,0,2.25,704,1298,724.0773439350246,3,1,push,0.9722718241315029,0.7670192834411897,7.771561172376096e-15,0.9937531789307741,0.34375,0.019805908203125,65,128,258,128,128,256,786,128,576,326,0.0,0.002
star,-3,-9,0.125,0.001953125,129,128,ok,0,2.2499999999999947,1408,2578,1448.1546878700492,3,1,push,0.9722718241315029,0.767019283441182,4.7102773760513246e-15,0.9937531789307741,0.34375,0.00983428955078125,129,256,514,256,256,512,1554,256,1152,646,0.0,0.002
star,-3,-10,0.125,0.0009765625,257,256,ok,0,2.249999999999942,2816,5138,2896.3093757400984,3,1,push,0.9722718241315029,0.7670192834411411,2.220446049250313e-15,0.9937531789307741,0.34375,0.0048999786376953125,257,512,1026,512,512,1024,3090,512,2304,1286,0.0,0.004
star,-3,-11,0.125,0.00048828125,513,512,ok,0,2.2499999999999374,5632,10258,5792.618751480197,3,1,push,0.9722718241315029,0.7670192834411373,2.220446049250313e-16,0.9937531789307741,0.34375,0.002445697784423828,513,1024,2050,1024,1024,2048,6162,1024,4608,2566,0.0,0.005
star,-3,-12,0.125,0.000244140625,1025,1024,ok,0,2.250000000000042,11264,20498,11585.237502960394,3,1,push,0.9722718241315029,0.7670192834412193,4.884981308350689e-15,0.9937531789307741,0.34375,0.001221776008605957,1025,2048,4098,2048,2048,4096,12306,2048,9216,5126,0.0,0.009
star,-3,-13,0.125,0.0001220703125,2049,2048,ok,0,2.2500000000004645,22528,40978,23170.475005920787,3,1,push,0.9722718241315029,0.7670192834415472,2.198129442157285e-15,0.9937531789307741,0.34375,0.0006106197834014893,2049,4096,8194,4096,4096,8192,24594,4096,18432,10246,0.0,0.021
star,-4,-3,0.0625,0.125,3,2,ok,0,2.1249999999999987,46,68,32.0,4,2,push,1.4375,0.751260215173039,3.14018491736755e-16,0.9877182791672212,0.359375,1.0625,3,4,10,4,6,10,48,4,42,34,0.0,0.001
star,-4,-4,0.0625,0.0625,5,4,ok,0,2.125,92,112,64.0,4,2,push,1.4375,0.7512602151730405,4.440892098500626e-16,0.9877182791672212,0.359375,0.4375,5,8,18,8,12,20,72,8,84,56,0.0,0.001
star,-4,-5,0.0625,0.03125,9,8,ok,0,2.1249999999999982,184,200,128.0,4,2,push,1.4375,0.751260215173039,6.661338147750939e-16,0.9877182791672215,0.359375,0.1953125,9,16,34,16,24,40,120,16,168,100,0.0,0.001
star,-4,-6,0.0625,0.015625,17,16,ok,0,2.125,368,376,256.0,4,2,push,1.4375,0.7512602151730405,8.881784197001252e-16,0.9877182791672209,0.359375,0.091796875,17,32,66,32,48,80,216,32,336,188,0.0,0.001
star,-4,-7,0.0625,0.0078125,33,32,ok,0,2.1249999999999964,736,728,512.0,4,2,WY,1.421875,0.7512602151730403,2.51214793389404e-15,0.9877182791672211,0.359375,0.04443359375,33,64,130,64,96,160,408,64,672,364,0.0,0.001
star,-4,-8,0.0625,0.00390625,65,64,ok,0,2.125,1472,1432,1024.0,4,2,WY,1.3984375,0.7512602151730439,7.993605777301127e-15,0.9877182791672194,0.359375,0.0218505859375,65,128,258,128,192,320,792,128,1344,716,0.0,0.002
star,-4,-9,0.0625,0.001953125,129,128,ok,0,2.1249999999999973,2944,2840,2048.0,4,2,WY,1.38671875,0.751260215173039,9.420554752102649e-15,0.9877182791672192,0.359375,0.010833740234375,129,256,514,256,384,640,1560,256,2688,1420,0.0,0.002
star,-4,-10,0.0625,0.0009765625,257,256,ok,0,2.1249999999999196,5888,5656,4096.0,4,2,WY,1.380859375,0.7512602151729666,4.884981308350689e-15,0.9877182791672191,0.359375,0.00539398193359375,257,512,1026,512,768,1280,3096,512,5376,2828,0.0,0.003
star,-4,-11,0.0625,0.00048828125,513,512,ok,0,2.124999999999882,11776,11288,8192.0,4,2,WY,1.3779296875,0.7512602151729408,1.570092458683775e-15,0.9877182791672033,0.359375,0.0026912689208984375,513,1024,2050,1024,1536,2560,6168,1024,10752,5644,0.0,0.007
star,-4,-12,0.0625,0.000244140625,1025,1024,ok,0,2.1249999999998805,23552,22552,16384.0,4,2,WY,1.37646484375,0.7512602151729209,8.881784197001252e-16,0.9877182791672736,0.359375,0.0013442039489746094,1025,2048,4098,2048,3072,5120,12312,2048,21504,11276,0.0,0.009
star,-4,-13,0.0625,0.0001220703125,2049,2048,ok,0,2.125000000000034,47104,45080,32768.0,4,2,WY,1.375732421875,0.7512602151730587,1.067662871904967e-14,0.9877182791672146,0.359375,0.0006717443466186523,2049,4096,8194,4096,6144,10240,24600,4096,43008,22540,0.0,0.021
star,-5,-3,0.03125,0.125,3,2,ok,0,2.062500000000001,94,78,45.25483399593904,5,3,WY,1.7235727791422097,0.743466876192103,1.1102230246251565e-15,0.984393095612125,0.3671875,1.21875,3,4,10,4,8,12,54,4,90,70,0.0,0.002
star,-5,-4,0.03125,0.0625,5,4,ok,0,2.0625000000000036,188,126,90.50966799187808,5,3,WY,1.3921164754610156,0.7434668761921059,1.7763568394002505e-15,0.984393095612125,0.3671875,0.4921875,5,8,18,8,16,24,78,8,180,116,0.0,0.002
star,-5,-5,0.03125,0.03125,9,8,ok,0,2.0624999999999982,376,222,181.01933598375615,5,3,WY,1.2263883236204185,0.7434668761921008,1.570092458683775e-15,0.9843930956121243,0.3671875,0.216796875,9,16,34,16,32,48,126,16,360,208,0.0,0.001
star,-5,-6,0.03125,0.015625,17,16,ok,0,2.062500000000001,752,414,362.0386719675123,5,3,WY,1.14352424770012,0.7434668761921039,1.1102230246251565e-15,0.9843930956121247,0.3671875,0.10107421875,17,32,66,32,64,96,222,32,720,392,0.0,0.001
star,-5,-7,0.03125,0.0078125,33,32,ok,0,2.062500000000001,1504,798,724.0773439350246,5,3,WY,1.1020922097399706,0.7434668761921044,2.4424906541753444e-15,0.9843930956121236,0.3671875,0.0487060546875,33,64,130,64,128,192,414,64,1440,760,0.0,0.002
star,-5,-8,0.03125,0.00390625,65,64,ok,0,2.0625000000000004,3008,1566,1448.1546878700492,5,3,WY,1.081376190759896,0.7434668761921037,2.398081733190338e-14,0.9843930956121278,0.3671875,0.023895263671875,65,128,258,128,256,384,798,128,2880,1496,0.0,0.002
star,-5,-9,0.03125,0.001953125,129,128,ok,0,2.0624999999999547,6016,3102,2896.3093757400984,5,3,WY,1.0710181812698587,0.7434668761920649,3.14018491736755e-16,0.9843930956121192,0.3671875,0.01183319091796875,129,256,514,256,512,768,1566,256,5760,2968,0.0,0.003
star,-5,-10,0.03125,0.0009765625,257,256,ok,0,2.0624999999999445,12032,6174,5792.618751480197,5,3,WY,1.06583917652484,0.7434668761920651,1.1102230246251565e-15,0.9843930956120798,0.3671875,0.0058879852294921875,257,512,1026,512,1024,1536,3102,512,11520,5912,0.0,0.003
star,-5,-11,0.03125,0.00048828125,513,512,ok,0,2.0624999999999427,24064,12318,11585.237502960394,5,3,WY,1.0632496741523307,0.7434668761921024,1.25607396694702e-15,0.9843930956120495,0.3671875,0.002936840057373047,513,1024,2050,1024,2048,3072,6174,1024,23040,11800,0.0,0.005
star,-5,-12,0.03125,0.000244140625,1025,1024,ok,0,2.062500000000008,48128,24606,23170.475005920787,5,3,WY,1.061954922966076,0.7434668761921481,1.9539925233402755e-14,0.9843930956120104,0.3671875,0.0014666318893432617,1025,2048,4098,2048,4096,6144,12318,2048,46080,23576,0.0,0.01
star,-5,-13,0.03125,0.0001220703125,2049,2048,ok,0,2.0625000000010707,96256,49182,46340.950011841574,5,3,WY,1.0613075473729487,0.7434668761931273,7.850462293418874e-15,0.9843930956120783,0.3671875,0.0007328689098358154,2049,4096,8194,4096,8192,12288,24606,4096,92160,47128,0.0,0.023
star,-6,-3,0.015625,0.125,3,2,ok,0,2.03125,188,88,64.0,6,4,WY,1.375,0.7474010482740663,4.440892098500626e-16,0.9930715163243751,0.3671875,1.375,3,4,10,4,10,14,60,4,184,141,0.0,0.002
star,-6,-4,0.015625,0.0625,5,4,ok,0,2.0312500000000044,376,140,128.0,6,4,WY,1.09375,0.7474010482740707,1.1102230246251565e-15,0.9930715163243754,0.3671875,0.546875,5,8,18,8,20,28,84,8,368,235,0.0,0.002
star,-6,-5,0.015625,0.03125,9,8,ok,0,2.03125,752,244,256.0,6,4,WY,0.953125,0.7474010482740658,8.881784197001252e-16,0.9930715163243771,0.3671875,0.23828125,9,16,34,16,40,56,132,16,736,423,0.0,0.002
star,-6,-6,0.015625,0.015625,17,16,ok,0,2.0312500000000027,1504,452,512.0,6,4,WY,0.8828125,0.7474010482740676,1.1102230246251565e-15,0.9930715163243777,0.3671875,0.1103515625,17,32,66,32,80,112,228,32,1472,799,0.0,0.002
star,-6,-7,0.015625,0.0078125,33,32,ok,0,2.03125,3008,868,1024.0,6,4,WY,0.84765625,0.7474010482740674,7.549516567451064e-15,0.9930715163243735,0.3671875,0.052978515625,33,64,130,64,160,224,420,64,2944,1551,0.0,0.002
star,-6,-8,0.015625,0.00390625,65,64,ok,0,2.0312500000000027,6016,1700,2048.0,6,4,WY,0.830078125,0.7474010482740723,4.884981308350689e-15,0.9930715163243633,0.3671875,0.02593994140625,65,128,258,128,320,448,804,128,5888,3055,0.0,0.003
star,-6,-9,0.015625,0.001953125,129,128,ok,0,2.03125,12032,3364,4096.0,6,4,WY,0.8212890625,0.7474010482740574,7.222425309945365e-15,0.9930715163243904,0.3671875,0.0128326416015625,129,256,514,256,640,896,1572,256,11776,6063,0.0,0.003
star,-6,-10,0.015625,0.0009765625,257,256,ok,0,2.0312499999997544,24064,6692,8192.0,6,4,WY,0.81689453125,0.7474010482738112,1.8207657603852567e-14,0.9930715163243932,0.3671875,0.006381988525390625,257,512,1026,512,1280,1792,3108,512,23552,12079,0.0,0.004
star,-6,-11,0.015625,0.00048828125,513,512,ok,0,2.0312499999996314,48128,13348,16384.0,6,4,WY,0.814697265625,0.7474010482737286,7.53644380168212e-15,0.9930715163242986,0.3671875,0.0031824111938476562,513,1024,2050,1024,2560,3584,6180,1024,47104,24111,0.0,0.006
star,-6,-12,0.015625,0.000244140625,1025,1024,ok,0,2.0312499999995697,96256,26660,32768.0,6,4,WY,0.8135986328125,0.7474010482736311,7.549516567451064e-15,0.9930715163243616,0.3671875,0.001589059829711914,1025,2048,4098,2048,5120,7168,12324,2048,94208,48175,0.0,0.01
star,-6,-13,0.015625,0.0001220703125,2049,2048,ok,0,2.0312499999995413,192512,53284,65536.0,6,4,WY,0.81304931640625,0.7474010482735245,2.4424906541753444e-15,0.9930715163244674,0.3671875,0.0007939934730529785,2049,4096,8194,4096,10240,14336,24612,4096,188416,96303,0.001,0.021
star,-7,-3,0.0078125,0.125,3,2,ok,0,2.015624999999972,376,98,90.50966799187808,7,5,WY,1.082757258691901,0.7493352757237739,3.1086244689504383e-15,0.997378373090056,0.3671875,1.53125,3,4,10,4,12,16,66,4,372,282,0.0,0.002
star,-7,-4,0.0078125,0.0625,5,4,ok,0,2.015625000000001,752,154,181.01933598375615,7,5,WY,0.8507378461150651,0.749335275723803,4.440892098500626e-15,0.997378373090057,0.3671875,0.6015625,5,8,18,8,24,32,90,8,744,470,0.0,0.002
star,-7,-5,0.0078125,0.03125,9,8,ok,0,2.0156249999999742,1504,266,362.0386719675123,7,5,WY,0.7347281398266471,0.7493352757237761,8.215650382226158e-15,0.9973783730900551,0.3671875,0.259765625,9,16,34,16,48,64,138,16,1488,846,0.0,0.002
star,-7,-6,0.0078125,0.015625,17,16,ok,0,2.015624999999989,3008,490,724.0773439350246,7,5,WY,0.6767232866824381,0.7493352757237906,8.215650382226158e-15,0.9973783730900558,0.3671875,0.11962890625,17,32,66,32,96,128,234,32,2976,1598,0.0,0.002
star,-7,-7,0.0078125,0.0078125,33,32,ok,0,2.0156249999999925,6016,938,1448.1546878700492,7,5,WY,0.6477208601103336,0.7493352757238028,1.5543122344752192e-15,0.9973783730900437,0.3671875,0.0572509765625,33,64,130,64,192,256,426,64,5952,3102,0.0,0.003
star,-7,-8,0.0078125,0.00390625,65,64,ok,0,2.0156249999999862,12032,1834,2896.3093757400984,7,5,WY,0.6332196468242813,0.7493352757237823,1.176836406102666e-14,0.9973783730900697,0.3671875,0.027984619140625,65,128,258,128,384,512,810,128,11904,6110,0.0,0.003
